index,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
48191,2019-01-29 04:18:00,38817500000000.0,fraud_Friesen-Stamm,gas_transport,8.27,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,f450eecce75e5212a98d4b5426b881a7,1327810724,36.036352,-82.185521,1
48879,2019-01-29 13:10:00,3545580000000000.0,fraud_Sawayn PLC,shopping_pos,865.48,Cody,Blake,M,300 Hodge Loaf,Houston,TX,77027,29.7396,-95.446,2906700,Community development worker,1962-03-14,ee547348ef81584512132a4775597c95,1327842644,29.862804,-95.930332,1
49908,2019-01-29 22:05:00,4155020000000000.0,fraud_Parker-Kunde,personal_care,18.08,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,b5b00ae155cedfea083bab691bcf5c10,1327874711,35.439232,-99.923856,1
49909,2019-01-29 22:05:00,3545580000000000.0,"fraud_Parisian, Schiller and Altenwerth",misc_net,666.7,Cody,Blake,M,300 Hodge Loaf,Houston,TX,77027,29.7396,-95.446,2906700,Community development worker,1962-03-14,5ea472d933561e36dcad710839b9ed6b,1327874723,29.806815,-95.377033,1
49941,2019-01-29 22:23:00,3545580000000000.0,fraud_Lemke-Gutmann,shopping_net,947.47,Cody,Blake,M,300 Hodge Loaf,Houston,TX,77027,29.7396,-95.446,2906700,Community development worker,1962-03-14,e88163b5e7e7ad685b8446cb5b5223e1,1327875830,30.664787,-96.169874,1
49990,2019-01-29 22:42:00,38817500000000.0,"fraud_Schmeler, Bashirian and Price",shopping_net,1006.51,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,0e09955477bcad1d0cb681c64caea197,1327876956,35.525919,-80.451987,1
50084,2019-01-29 23:20:00,4155020000000000.0,"fraud_Roberts, Daniel and Macejkovic",kids_pets,16.33,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,f2c8c8c3c0e09cd778eac798efd3bbef,1327879203,33.957881,-98.382408,1
50085,2019-01-29 23:21:00,38817500000000.0,"fraud_Baumbach, Feeney and Morar",shopping_net,930.92,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,691ea2e094a1b5b868e9bbf22ab49323,1327879266,34.932038,-82.170277,1
50125,2019-01-29 23:36:00,373213000000000.0,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,715.29,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,49bff32d4b9b2782768a27affba94d30,1327880160,32.785261,-117.276053,1
50140,2019-01-29 23:40:00,4155020000000000.0,fraud_Schuppe LLC,entertainment,495.2,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,9f3200a0289e7c63ce4cacd29fc2a2a1,1327880436,34.150624,-98.49162,1
50144,2019-01-29 23:42:00,3545580000000000.0,"fraud_Ferry, Lynch and Kautzer",misc_net,808.25,Cody,Blake,M,300 Hodge Loaf,Houston,TX,77027,29.7396,-95.446,2906700,Community development worker,1962-03-14,298b23c66769e9e18e6460be7b3141bb,1327880544,29.249861,-96.127497,1
50146,2019-01-29 23:42:00,4155020000000000.0,fraud_Lemke and Sons,travel,9.42,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,cd1ec23bdd46642dea583dfafa27747d,1327880577,35.114033,-97.964018,1
50212,2019-01-30 00:40:00,38817500000000.0,"fraud_Stroman, Hudson and Erdman",gas_transport,12.34,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,2d915b5faaa2b7027ad399aec8eba4ea,1327884041,35.921395,-82.244798,1
50219,2019-01-30 00:54:00,3575790000000000.0,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,986.53,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,9b74e243ecc2d236b4951893b70fee01,1327884867,39.42055,-94.27143,1
50239,2019-01-30 01:27:00,3575790000000000.0,fraud_Mohr-Bayer,shopping_net,1041.76,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,5484d0fdfdcc6dcfa433bf59cec1fb82,1327886829,38.85913,-93.019556,1
50250,2019-01-30 01:41:00,38817500000000.0,"fraud_Heller, Gutmann and Zieme",grocery_pos,270.28,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,4cae235350bb0d437d10263047df4499,1327887710,35.014237,-80.521944,1
50253,2019-01-30 01:46:00,561943000000.0,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,325.7,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,10ce757ad7f8edffd48053398997b9d0,1327887988,37.981945,-76.93963,1
50295,2019-01-30 02:49:00,561943000000.0,fraud_Conroy Ltd,shopping_pos,649.14,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,2b4d3e42bf10a06ddd814a63e303dab3,1327891764,38.633313,-77.828439,1
50296,2019-01-30 02:51:00,3575790000000000.0,"fraud_Tillman, Fritsch and Schmitt",misc_net,857.67,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,9fcd435721c4d912e7c8488277063d37,1327891900,38.735425,-93.433279,1
50756,2019-01-30 14:14:00,561943000000.0,fraud_Champlin and Sons,home,282.39,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,955fb767106bf2aa3e024a7ad6f08b13,1327932882,38.182515,-78.016514,1
50905,2019-01-30 16:53:00,3543590000000000.0,fraud_Lesch Ltd,shopping_pos,881.11,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,9f7b7675c4decefd03cce56df045ed1c,1327942400,39.591484,-79.575246,1
51047,2019-01-30 19:35:00,3543590000000000.0,fraud_Ruecker-Mayert,kids_pets,22.95,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,8e804422b761537e3a49a237afd1ea9a,1327952100,40.051981,-79.021769,1
51182,2019-01-30 22:03:00,38817500000000.0,fraud_Leannon-Nikolaus,travel,8.84,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,e5b59da70fe7b487607785a2b2c60696,1327961011,35.057815,-80.656651,1
51199,2019-01-30 22:22:00,3575790000000000.0,"fraud_Schiller, Blanda and Johnson",home,241.08,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,18489423f878faa671128bf867da5eb6,1327962164,38.291139,-93.380603,1
51229,2019-01-30 22:46:00,3575790000000000.0,"fraud_Lang, Towne and Schuppe",kids_pets,19.77,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,1079d701ccbc99c2f83a6b04c73c4966,1327963617,39.470802,-93.140293,1
51237,2019-01-30 22:55:00,561943000000.0,fraud_Bahringer-Streich,food_dining,138.51,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,4ef35a5b18ca67e2c96d3efa0d70e1e0,1327964139,38.597991,-77.36286,1
51239,2019-01-30 22:59:00,4155020000000000.0,fraud_Prosacco LLC,personal_care,19.69,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,0e678db565d9f6be1621d4226ba404fa,1327964360,34.047646,-99.867127,1
51252,2019-01-30 23:17:00,3575790000000000.0,fraud_Larson-Moen,entertainment,540.67,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,094d60bc0e12a77a1945ebf7b2a4e217,1327965449,39.287665,-94.091537,1
51259,2019-01-30 23:23:00,561943000000.0,"fraud_Romaguera, Wehner and Tromp",kids_pets,18.47,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,cd0ef5b3dd72db4e4a65c4c04a8f2fd3,1327965821,38.171431,-77.681835,1
51276,2019-01-30 23:36:00,3550550000000000.0,fraud_Jast Ltd,shopping_net,1024.66,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,c556fca6492f12abd1102464387f2f1a,1327966575,29.30413,-81.536677,1
51277,2019-01-30 23:37:00,3550550000000000.0,"fraud_Daugherty, Pouros and Beahan",shopping_pos,801.76,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,0323b65a0079beba3ea20248864e7f9a,1327966639,29.554999,-82.064213,1
51287,2019-01-30 23:52:00,3550550000000000.0,fraud_Haley Group,misc_pos,7.32,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,017293cb406f2c6ec442184246caca39,1327967566,29.444681,-81.993981,1
51313,2019-01-31 00:20:00,561943000000.0,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,972.51,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,5acbda058b48e2a0ef0789260bc36f22,1327969230,39.682205,-76.98376,1
51325,2019-01-31 00:38:00,3575790000000000.0,fraud_Jacobi and Sons,shopping_pos,868.34,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,9c3fe20fa597262d7d35a3ec607868a8,1327970295,37.89086,-93.584179,1
51331,2019-01-31 00:44:00,3543590000000000.0,fraud_Medhurst PLC,shopping_net,921.24,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,c8928ba53be26fdd997b26f7130c757e,1327970678,40.064488,-78.210499,1
51367,2019-01-31 01:36:00,3543590000000000.0,"fraud_Watsica, Haag and Considine",shopping_pos,1090.67,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,b42bc0820a78de54845c5138b9c39dd5,1327973774,40.923284,-78.882504,1
51374,2019-01-31 01:42:00,3543590000000000.0,fraud_Schmidt and Sons,shopping_net,1043.59,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,bbe4e9e431cba66e6531199ffaf79657,1327974178,40.192896,-79.366393,1
51387,2019-01-31 02:06:00,561943000000.0,fraud_Dooley-Thompson,misc_net,769.13,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,4cb0725f8a91214db3466b0ec03beaa1,1327975593,39.451233,-77.676153,1
51389,2019-01-31 02:09:00,4734310000000000.0,"fraud_Schumm, Bauch and Ondricka",grocery_pos,291.92,Mark,Pennington,M,4940 Donald Throughway Apt. 219,Vacaville,CA,95688,38.3847,-121.9887,99475,Clinical cytogeneticist,1970-06-25,e692de963ac5c53c2df7cba25acca7c0,1327975794,38.308291,-121.577277,1
51392,2019-01-31 02:16:00,3543590000000000.0,fraud_Huels-Hahn,gas_transport,12.41,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,5f4379c2fc20457f0f99a126cadda1af,1327976216,39.884234,-79.374966,1
51393,2019-01-31 02:17:00,3575790000000000.0,fraud_Kilback LLC,grocery_pos,290.2,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,cb8b75796904898a7722b3fdd984292c,1327976248,38.507573,-93.024078,1
51424,2019-01-31 03:13:00,3550550000000000.0,"fraud_Schaefer, McGlynn and Bosco",gas_transport,11.68,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,2ba439e1cd53f0de4c0c7925181d111b,1327979611,29.810003,-83.048721,1
51431,2019-01-31 03:28:00,3543590000000000.0,"fraud_Cremin, Hamill and Reichel",misc_pos,741.98,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,41312d7d5fc76be3782b5e9cef04726f,1327980509,41.29057,-79.682069,1
51816,2019-01-31 12:38:00,3543590000000000.0,fraud_Ruecker-Mayert,kids_pets,21.93,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,cec656f154e0978b0f26702c29ddeeca,1328013517,39.946187,-78.078864,1
52030,2019-01-31 16:17:00,4952580000000000.0,fraud_Williamson LLC,misc_pos,8.94,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,f0d773f8b677051c92cf27f5863377f8,1328026668,41.507858,-80.113567,1
52111,2019-01-31 17:25:00,4734310000000000.0,fraud_Miller-Harris,misc_net,820.25,Mark,Pennington,M,4940 Donald Throughway Apt. 219,Vacaville,CA,95688,38.3847,-121.9887,99475,Clinical cytogeneticist,1970-06-25,6cf761fb8b59abeb54ca27d12022c719,1328030739,38.391948,-121.021048,1
52385,2019-01-31 22:07:00,4734310000000000.0,fraud_Kerluke-Abshire,shopping_net,1084.55,Mark,Pennington,M,4940 Donald Throughway Apt. 219,Vacaville,CA,95688,38.3847,-121.9887,99475,Clinical cytogeneticist,1970-06-25,c9597b8dcdefd829b5ddc84c133fbacb,1328047668,38.962408,-121.301792,1
52388,2019-01-31 22:08:00,3550550000000000.0,"fraud_Bradtke, Torp and Bahringer",personal_care,21.49,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,d2822e772168713bd5f76bb51311e18a,1328047706,29.488536,-81.856093,1
52392,2019-01-31 22:10:00,561943000000.0,fraud_Haag-Blanda,food_dining,101.13,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,4f4d1f962ff267727c26086e963bba51,1328047824,39.570669,-76.950243,1
52402,2019-01-31 22:17:00,3543590000000000.0,"fraud_Metz, Russel and Metz",kids_pets,22.35,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,51f9352216e99bbe9e8b03b082305971,1328048275,39.979547,-78.851379,1
52407,2019-01-31 22:24:00,3550550000000000.0,"fraud_Tillman, Fritsch and Schmitt",misc_net,906.8,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,23d185a0aee8b583a0fb68de58df7f3c,1328048650,28.965981,-82.468463,1
52435,2019-01-31 22:45:00,3575790000000000.0,"fraud_Nicolas, Hills and McGlynn",entertainment,424.38,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,0cf8188a67c793946059ea8d76e29521,1328049922,39.081379,-93.845355,1
52458,2019-01-31 23:00:00,4952580000000000.0,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1008.53,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,35d61be6c3f4d1ceb451c38844917bde,1328050813,40.833555,-81.656336,1
52459,2019-01-31 23:00:00,3575790000000000.0,fraud_Abbott-Rogahn,entertainment,474.24,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,3cb7bb733321eaa0bee285f4c159b502,1328050819,38.219676,-92.956091,1
52469,2019-01-31 23:15:00,561943000000.0,"fraud_Moore, Williamson and Emmerich",home,281.8,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,1d69d8c46caaf7089ea565240042793c,1328051733,38.469114,-77.300566,1
52471,2019-01-31 23:18:00,4952580000000000.0,"fraud_Rodriguez, Yost and Jenkins",misc_net,772.48,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,3d5e158ecb0ca256a6299b05e492233b,1328051933,41.774865,-80.167458,1
52472,2019-01-31 23:18:00,3550550000000000.0,"fraud_Huel, Hammes and Witting",grocery_pos,301.44,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,ec5b66fcdfa9c78d9ee3a0f4d0f8d01d,1328051938,29.76137,-83.10029,1
52483,2019-01-31 23:26:00,3575790000000000.0,fraud_Daugherty LLC,kids_pets,20.21,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,8a84fcec7f59d2c78bb301451cade884,1328052390,38.527335,-94.342242,1
52484,2019-01-31 23:27:00,561943000000.0,"fraud_Durgan, Gislason and Spencer",home,271.41,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,d240b62edf13fdac89a26ec6f8b3d06f,1328052454,38.066476,-76.794198,1
52489,2019-01-31 23:34:00,4734310000000000.0,fraud_Torp-Lemke,misc_pos,8.57,Mark,Pennington,M,4940 Donald Throughway Apt. 219,Vacaville,CA,95688,38.3847,-121.9887,99475,Clinical cytogeneticist,1970-06-25,ec30f7a5697b978e2993ed81c59633ef,1328052853,37.871215,-122.115239,1
52507,2019-01-31 23:49:00,3550550000000000.0,"fraud_Streich, Rolfson and Wilderman",kids_pets,19.34,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,47fa4cfe66f6a7a2880e3dbcd309edd2,1328053763,30.427306,-81.150205,1
52508,2019-01-31 23:50:00,4952580000000000.0,"fraud_Rippin, Kub and Mann",misc_net,1024.58,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,39e0de45138f0827d25c895c3301ae9b,1328053856,40.736867,-79.870196,1
52514,2019-01-31 23:52:00,3543590000000000.0,"fraud_Douglas, Schneider and Turner",shopping_pos,1129.56,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,ec208107f178422e0953560343d0cf8b,1328053975,40.84034,-78.027854,1
52522,2019-01-31 23:57:00,3543590000000000.0,"fraud_Kutch, Steuber and Gerhold",food_dining,116.45,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,fcf46ca0264437bbb938c29eca2c92ad,1328054256,40.288401,-78.286914,1
52578,2019-02-01 01:14:00,4734310000000000.0,fraud_Bernhard Inc,gas_transport,9.17,Mark,Pennington,M,4940 Donald Throughway Apt. 219,Vacaville,CA,95688,38.3847,-121.9887,99475,Clinical cytogeneticist,1970-06-25,eea997439fa532901331b17132807d33,1328058844,38.790493,-121.925421,1
52579,2019-02-01 01:15:00,4687260000000.0,fraud_Stoltenberg-Beatty,shopping_pos,891.41,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,74a19fafea9a5b980f6a26ddd9b576ae,1328058904,43.132628,-95.816386,1
52587,2019-02-01 01:20:00,4687260000000.0,fraud_Bruen-Yost,misc_pos,840.58,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,bc404c8476fa4c56d02acef2bb7af4ff,1328059226,42.923787,-95.213368,1
52601,2019-02-01 01:35:00,4687260000000.0,"fraud_Watsica, Haag and Considine",shopping_pos,791.99,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,aeaae9e58a7b3c9ed0d17e4b3863aeac,1328060105,43.934232,-95.287156,1
52613,2019-02-01 01:44:00,4952580000000000.0,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,303.8,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,7ea17a55492e5b0f57a2a64753052a88,1328060656,40.471598,-81.485647,1
52625,2019-02-01 01:59:00,5580560000000000.0,fraud_Murray-Smitham,grocery_pos,280.48,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,1990-06-21,65d7c8e3e7c508a2cd4af8170910192e,1328061594,40.832815,-78.965294,1
52626,2019-02-01 02:01:00,4952580000000000.0,fraud_Deckow-O'Conner,grocery_pos,280.66,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,05f9621acfe2719599afb2a24e095d2e,1328061673,41.586232,-80.349049,1
52632,2019-02-01 02:07:00,4952580000000000.0,fraud_Wuckert-Walter,grocery_net,13.13,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,5c60947599d34b0f179e40489b84866a,1328062061,41.423442,-81.329235,1
52672,2019-02-01 02:49:00,4687260000000.0,fraud_Emard Inc,gas_transport,11.1,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,54ebfd2a15a7537deec18360b3c50012,1328064574,43.972216,-96.521129,1
52685,2019-02-01 03:07:00,4734310000000000.0,fraud_Doyle Ltd,grocery_pos,259.96,Mark,Pennington,M,4940 Donald Throughway Apt. 219,Vacaville,CA,95688,38.3847,-121.9887,99475,Clinical cytogeneticist,1970-06-25,b0c33671ee92dd390ae56d76ecbea2f9,1328065662,38.608995,-121.863386,1
53621,2019-02-01 18:58:00,4687260000000.0,fraud_Kertzmann LLC,health_fitness,19.69,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,cfa39bd41db8347a7618fdeb5c569884,1328122728,43.875106,-96.628658,1
53688,2019-02-01 19:48:00,4687260000000.0,fraud_Lubowitz-Walter,kids_pets,21.23,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,eb654f869461ce7bd1ab0d86c03b1853,1328125726,43.894541,-95.233774,1
53855,2019-02-01 22:01:00,4687260000000.0,"fraud_Pouros, Walker and Spencer",kids_pets,22.48,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,48d226ffd9fe6317bd10b293c65eb078,1328133666,43.641256,-96.525606,1
53876,2019-02-01 22:17:00,4687260000000.0,fraud_Hills-Boyer,personal_care,21.61,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,3bbe7514bd820e1147524974f2eda476,1328134640,43.99716,-95.266852,1
